id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,dataset
8b4263ccbe0eeaff,"Dont worry, its only wikipedia....",0,0,0,0,0,0,train
8e5f8c1b244a5fd6,"African Black penis size compared to white penises 

More needs to be added about the imense size of our Black penises when compared to whites and asians, but I would hesitate too, not because I am white because I am Proud Black Africa BUt becuzise this is not a stereotype, this is truth124.180.159.192",1,0,0,0,0,0,train
d5d53c6d1b608768,"""
If Zarine Khan were Indian, you'd feel very """"white"""" but I am sorry, she is a Pathan(Iranic) and you are still dark skinned Indian.   """,1,0,0,0,0,0,train
f9573353c6139037,"""
Google does not answer everything. Consider:
""""Wilson"""" 204.000.000
""""George W. Bush"""" 47.500.000 - """"Bush"""" 302.000.000
""""Winston Churchill"""" 9.650.000 - """"Churchill"""" 34.600.000
So what is the more common name?
Not counting in each case that of course any hit for """"Thomas Woodrow Wilson"""" will be included in """"Woodrow Wilson"""" too.
I can respect disagreement but not silly and lazy pseudo-arguments like a google search. 
Since Grover Cleveland has been used as an example: Grover was one of his first names, whereas Woodrow is Wilson's mother's maiden name. (talk) """,0,0,0,0,0,0,train
ddae13ca1b204fdd,"my fucking point exactly. wikipedia should just give up, everyone knows people can just type whatever the fuck they want here.",1,0,1,0,0,0,train
2d3d5dd9079fe77f,REDIRECT Talk:Wang Chong (director),0,0,0,0,0,0,train
3aea7adbc685f5aa,"Another FAR 

Hi Malleus - Thank you for your comments at the two recent FARs. Both of them will be able to be closed before going through FARC, which is always nice. If you are interested, there is another FAR that may be able to be kept pre-FARC. The review for Chess can be found at WP:Featured article review/Chess/archive3. Thanks in advance if you have the time and interest; no big deal if you don't.",0,0,0,0,0,0,train
e6c72e88bde76955,"And, please, do not make assumptions that edits were made in bad faith because such accusations can be considered a personal attack against other users.",0,0,0,0,0,0,train
85961dc18da09db1,And BTW 18th Century means 1700-1799,0,0,0,0,0,0,train
95e54bdfdbbec1b1,"Hey, this is JaysCyYoung. Thank you very much for the kind welcome to Wikipedia as a registered user. I appreciate your offer of help. I have, however, been editing and creating many articles ananymously for quite some time now, so I don't believe that will be necessary. Your warm welcome is greatly appreciated though!

 Jameson.",0,0,0,0,0,0,train
66c7ad15b405ef2b,"retard 

are you mentally retarded user:ugugugugugugug is my own account you absolute jibbering fool",1,0,0,0,1,1,train
eb66bb3244ec9d77,"There's been plenty of discussion about it, and there's really no consensus (and more importantly no sources) to say that Leet is a language at all, much less an artificial language (whatever it is, it isn't artificial). I'm a bit doubtful about using the lang template.  (Talk)",0,0,0,0,0,0,train
7803d3d3e54ff824,"Censorship and abuse of oversight. 

Please die very slowly and painfully.",1,0,0,1,0,0,train
a489aeb745ed13bb,YOU MESS WITH MY MAN BIGGIE SMALLS YOU MESS WITH ME,1,0,0,0,0,0,train
3eb303deae78cfb7,"You are kidding me ? Look at the previous versions by Wgungfu. I don't care about your stupid warnings, liar. Don't message me anymore.",1,0,0,0,0,0,train
47cc7546304ec35f,"Comment: These are not bad faith nomination. I truly believe these are non-notable artists in a non-notable band. They don't meet a single point of the 12 set forth in WP:MUSIC. If they do, and that reference can be verified. Feel free to add it and I'll publicly change my opinion. Additionally, the pages were created my the band's webmaster.",0,0,0,0,0,0,train
7046aecf2362710c,"I HAVE BEEN WORKING HELLA HARD FIXING BROOKE HOGAN, DEMI LOVATO, SHONTELLE, AND KRISTINIA'S PAGES, AND NO ONE RESPECTS MY HARD WORK! I HATE YOU MS!",1,0,0,0,0,0,train
99d49940b7875b98,"Please refrain from adding nonsense to Wikipedia, as you did to Tipper Gore. It is considered vandalism. If you would like to experiment, use the sandbox.   t • @",0,0,0,0,0,0,train
7e7c68d86e1a9eb8,"WHAT THE HELL IS WRONG WITH YOU WEOTIH:WROIUTHJA;SEORTIWEAJ;ORT9IYUQP[YUIQ[ETIOGJAH;DKLGHJETUIOY[QEO89TYUQEO[589YJQ;'EORITA'ETIOYJ[''''9'JEY

Following the 1984 flap over a CIA-sponsored manual for the contras that advocated assassination, North helped arrange a job on the NSC staff for Vincent Cannistraro, the CIA officer who had run the agency’s task force on the contras.”
Following the 1984 flap over a CIA-sponsored manual for the contras that advocated assassination, North helped arrange a job on the NSC staff for Vincent Cannistraro, the CIA officer who had run the agency’s task force on the contras.”
Following the 1984 flap over a CIA-sponsored manual for the contras that advocated assassination, North helped arrange a job on the NSC staff for Vincent Cannistraro, the CIA officer who had run the agency’s task force on the contras.”
Following the 1984 flap over a CIA-sponsored manual for the contras that advocated assassination, North helped arrange a job on the NSC staff for Vincent Cannistraro, the CIA officer who had run the agency’s task force on the contras.”
Following the 1984 flap over a CIA-sponsored manual for the contras that advocated assassination, North helped arrange a job on the NSC staff for Vincent Cannistraro, the CIA officer who had run the agency’s task force on the contras.”
Following the 1984 flap over a CIA-sponsored manual for the contras that advocated assassination, North helped arrange a job on the NSC staff for Vincent Cannistraro, the CIA officer who had run the agency’s task force on the contras.”
Following the 1984 flap over a CIA-sponsored manual for the contras that advocated assassination, North helped arrange a job on the NSC staff for Vincent Cannistraro, the CIA officer who had run the agency’s task force on the contras.”
Following the 1984 flap over a CIA-sponsored manual for the contras that advocated assassination, North helped arrange a job on the NSC staff for Vincent Cannistraro, the CIA officer who had run the agency’s task force on the contras.”
Following the 1984 flap over a CIA-sponsored manual for the contras that advocated assassination, North helped arrange a job on the NSC staff for Vincent Cannistraro, the CIA officer who had run the agency’s task force on the contras.”
Following the 1984 flap over a CIA-sponsored manual for the contras that advocated assassination, North helped arrange a job on the NSC staff for Vincent Cannistraro, the CIA officer who had run the agency’s task force on the contras.”
Following the 1984 flap over a CIA-sponsored manual for the contras that advocated assassination, North helped arrange a job on the NSC staff for Vincent Cannistraro, the CIA officer who had run the agency’s task force on the contras.”
Following the 1984 flap over a CIA-sponsored manual for the contras that advocated assassination, North helped arrange a job on the NSC staff for Vincent Cannistraro, the CIA officer who had run the agency’s task force on the contras.”
Following the 1984 flap over a CIA-sponsored manual for the contras that advocated assassination, North helped arrange a job on the NSC staff for Vincent Cannistraro, the CIA officer who had run the agency’s task force on the contras.”

OMFG

Ther were 2 references sections that were exact duplicates of each other so I got rid of one YOU FUCKING MORON.",1,0,0,0,0,0,train
11067454b29eb482,"""

Please stop. If you continue to blank pages, you will be blocked from editing Wikipedia.  e (Talk) """,0,0,0,0,0,0,train
8ac72c7a4bc010a9,"Thanks!

Thanks for your comments.  After positing a reply on my talk page, I examined the contribs of the remover and found a lengthy history of edit removals and material deletions.  I just think H's SS was the latest victim.  Thank you! -",0,0,0,0,0,0,train
3da09f8c48e142c9,"The usage of High Street has already been explained. If you checked the sources, you'd realies that High Street is, in fact, not official. So I suggest you get your facts right",0,0,0,0,0,0,train
2f0385d41cf71b3e,"Revert goon reverted his own talk page to cancel my critism he is a revert goon 

You are just a revert goon, what else would a revert goon do but delete the criticism he is a revert goon.",1,0,0,0,0,0,train
5fb5a8a4f281b3ea,to my butt so everyone sees,1,0,1,0,0,0,train
fc3e24d0ffd22575,"Welcome!

Hello, , and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages that you might find helpful:
The five pillars of Wikipedia
How to edit a page
Help pages
Tutorial
How to write a great article
Manual of Style
I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or ask your question and then place {{helpme}} before the question on your talk page. Again, welcome! 

 Your edits to Homeowners association 

I have just reverted your edits to this article, as they appeared to be uniformly negative and were completely unsourced, making some substantial claims that were unsupported by reliable sources. Please read through the links in the welcome message above; they will give you a good starting point in learning the guidelines that WIkipedia operates under. One of the key points is neutral point of view; all articles must be written in a manner that provides a neutral point of view. All additions must also be backed up by reliable sources, and verifiable. If you have issues with the article above, please go to the discussion page and bring them up there before adding unsourced information. Thanks.  (arf!) review?",0,0,0,0,0,0,train
f58a18ca1aa525b2,these people are wierddd,0,0,0,0,0,0,train
b3914d0003c1fa07,That's two more insults. This is where I ask you to please link to your previous account before June 2014.,0,0,0,0,0,0,train
f1d1436b55c0d69c,"AfD potentially of interest to you 

Because you took part in the CfD on the associated category, Wikipedia:Articles for deletion/Curly bracket programming language may interest you.  ping",0,0,0,0,0,0,train
b5ea38567915800b,"""

 I started a discussion thread 

Hi, thanks for replying to my question on my talk page. I followed your advice and started a new thread on the WP:FEED talk page here. You can be involved if you want. Thanks again. . """,0,0,0,0,0,0,train
1368e46c7bc0c7a2,"""

Unfortunately, you are an undeniable feeble person who misrepresents reality of the Urantia Fellowship as someone who does not legitimately publish the Urantia Book and is a failure with only, as you say hundreds of members. The Urantia Readers-Intl has hundreds of readers worldwide in places such as Denmark, Saudi Arabia, Europe, Korea, etc. Your self repressed reality is necessary for you to get through each day of your bitter resentful life. 

The Urantia Readers-Intl hosts world wide Internet meetings and has a monthly mailing list that encompasses 6 continents...  who still happens to host an annual get together in Florida for the prior members of the Urantia Association of Florida. The Urantia Book Fellowship is nothing more then a ban of radical beguiled readers who desire nothing more then to create a """"golden calf"""" of a an idolatrous Urantia church to appease their pagan animal nature. Anyone not self repressed enough to understand simple religious psychology can already see this in you.

Deep down inside you know this is true, but your subliminal self hatred keeps you in denial of such facts. And, as such we are going to ask that you... """"Please discontinue removing the Urantia Readers-Intl group and replacing it with the Fellowship link"""". See how that works in contrast? So you want to play sound games, or do you want to fight fire with fire.... jerks. As such let us repeat the same again...  if you delete us, we delete you (Fellowship); if you put the Urantia Book Fellowship link back in, and keep ours in, the we keep yours in; if you place the Urantia Book Fellowship link above us, we will place our link above you... you want a war, you got it.  """,1,0,0,0,0,0,train
60e74304a0aaf269,"""
 Saturday it is, yes, probably while you're still asleep. In what way do the comments need updating though? Amalthea """,0,0,0,0,0,0,train
f45c26c94125e59d,"Basic Block 
Added link to this article in the Basic block. The article is now essentially about main in various languages. Maybe we should add something regarding the more general meaning.",0,0,0,0,0,0,train
c01e729f56b37d8c,"santhosh k

If u need some information regarding sexual attraction between boys and girls then you can contact me....santhosh k",1,0,0,0,0,0,train
ed23f1af8f561480,"""

Trivia?
""""Lightfoot is referenced in many episodes of the animated TV series Mission Hill, by character Kevin French."""" was added. Is this good, or should it be deleted? """,0,0,0,0,0,0,train
1f637340c5ec4bbe,"""

how is it """"vandalism""""  is all true, and vetted.  those are plain facts.  you are the vandal.   """,1,0,0,0,0,0,train
5a8aeccf94f19367,"Checkuser 

Hey wassup, thanks for the heads up. Too bad the other account was too old to check, but I may have found a way around this problem: User talk:86.81.145.23 check the first revision of that page. So perhaps this can be checked against the newer accounts?",0,0,0,0,0,0,train
ac8593fb43885f1d,"Please stop. If you continue to vandalise Wikipedia, as you did to Khyber Pass, you will be blocked.   
If this is an shared IP address, ignore this notice if it wasn't you who made the edit.",0,0,0,0,0,0,train
712499b073ec42e0,"""
 Haha.  Wikipedia has everything!  Thanks!  «Talk» """,0,0,0,0,0,0,train
a8a3dda4b1e5d5a7,"fuck you bizitch 

Yo fuck u fuck u",1,1,1,0,1,0,train
c71631845e919108,"Stan Kemp 

It's also the site's biggest shortfall.  Any retard who can push a button can edit it.",0,0,0,0,0,0,train
238a2c92b029a87a,"This is not the end - on the article, there is a list of people who suport the article. The page will not be deleted even though our school's IP address has been banned for vandalism - I will get this article",0,0,0,0,0,0,train
58e5ee5a5cb1c48c,OK I didn't know the rule. Fine. Now tell me why you didn't discipline the other party who kept removing sourced text without any explanation.,0,0,0,0,0,0,train
ec9a89456aea7794,Nevermind. Sorry. The candidates you added met the 5% criteria. I read incorrectly.,0,0,0,0,0,0,train
917bfe25d9af8130,"I have entered the tale at Wiki Source as you suggested, but how do I now make the article relevant to Wikipedia?

Regards",0,0,0,0,0,0,train
43f45d7eb649d266,"Additionally, I forwarded all e-mails to  members of the press, including Cade Metz at The Register and Seth Finkelstein at The Guardian, along with the screenshots, as well as to the Wikipedia Cyberstalking group that includes the Trustees of the Foundation and trusted users.",0,0,0,0,0,0,train
dec8a530c2ac5010,"NR post office 

Hello - I came across your query on the discussion page for the New Rochelle Post Office. If you want the correct information you cannot rely on what Orlady has told you. She is the sole individual objecting to the use of the term 'mural' when referring to the artwork that is in the building. The building is a NRHP however not so much for the architectural significance, but for the murals inside. Specific reference to the term 'mural' can be seen in a number of sources that were provided.  These sources include very reliable documents including: United States Post Offices in New York  1858 to 1943  Thematic Resources (the National Register of Historic Places Inventory Nomination Form), The Westchester County Planning Board discussing the post office in relation to re-developing the site,further discussions,  and the New York Times article about the artist selected to paint the murals. The nomination form is the most irrefutable source validating the information (it specifically references two of the three murals when discussing the importance of post office art). Additionally, the city of New Rochelle continues with redevelopment of the area and has recently come to the decision that the significance of the building itself is minimal, with its only true attribute being the 'distinctive curved contour' of the front facade which is familiar to residents of the area and should be maintained. (Im sorry but I cant find this specific document at the moment). The continuing reverting of this information is entirely the result of Orlady who personally does not seem to care for the facts. Unfortunately it is resulting in a deficient and inaccurate article. I also should mention that blocking users as alleged puppets of a banned user seems to be the most useful means for Orlady to control the content of certain articles. She is clearly abusing the tool. The validity of her claims is questionable at best. I was blocked as a result of my contributions to this article, and was labeled a 'sock'. Considering that I am in no way connected to the banned user, I found it rather disturbing to be blocked based on 'evidence' that has absolutely no validity whatsoever. Perhaps you can spend a moment to review the information provided and the facts will speak for themselves. Thank You",0,0,0,0,0,0,train
5513c16752d864d3,"Hema Malini article 

User Shshshsh has been reverting the information regarding Hema's popular association with Rajesh Khanna for no specific reason. References have been provided and even the hit films( commercially successful) of the pair have been provided.
http://en.wikipedia.org/w/index.php?title=Hema_Malini&action;=historysubmit&diff;=437837889&oldid;=437812542 - This proves that relaible references were provided, but Shsh is engaging in edit war
Help us.",0,0,0,0,0,0,train
8f872993121bbb0a,"Pointing out a flaw in the report is not the same as discrediting Solomon, and is not the same as discrediting everything Solomon writes because of an omission.  The writer was careful not to do that.  Consequently, is is not an ad hominem attack.  The writer points out that Solomon wrote a series of articles based on Republican Committee criticisms.  This is relevant.",0,0,0,0,0,0,train
c9640ae6ae7bb052,you have been blocked for being a pimped out faggot.  sorry loser,1,0,1,0,1,0,train
fb29857e740fb232,Hi. I don't think Rarotongan language needs a redirect.,0,0,0,0,0,0,train
12f877656b9f82c9,"You Dick 

You're a big, anti-Japanese dick, you know that? I think you should be given an indefinite ban. That's what you should get, an indefinite ban!",1,1,1,0,1,1,train
cd830d9fb0e0cd2e,"ok mister photographer, they are demolishing the electric furnace melt from both sides tomorrow, i'd go down to third street and take a stool so you can shoot over the fence unless you have wire clippers. a picture is worth a thousand words. your not going to shoot digital are you?",0,0,0,0,0,0,train
97774acaeb0721a1,"""

 Email 

Hi Leah,

It's on the left hand side of the page, under """"Toolbox""""   """,0,0,0,0,0,0,train
420754a82f6749a9,oh shit you gon get banned,1,0,1,0,0,0,train
b4244c4452c01149,There. Now can one of us have the pages? We've done everything the proper way.,0,0,0,0,0,0,train
628ec583abd47d7b,"Making Everbody's Life a Misery 

I see that I am not the first person that you have deliberately targetted in a smear campaign.  You are a vandal and a disgrace to the good name of Wikpedia.

Shame on you.",1,0,0,0,0,0,train
98509fa7a66d0058,"""::Surely that would be the conclusion of any rational editor, male or female, would it not?  Corbett 

""",0,0,0,0,0,0,train
becc639a84bb579f,"""

Name
Since there were no standard Macedonian and Bulgarian, we use transcription of the city as it is today, primary we take in mind the location of the city. So, Skopje is in Macedonia and we use Macedonian transcription into English. For those cities that are in BG you can use Bg transcription, but Skopje is in Macedonia. If you really want to use slavic transcription, use Old Church Slavonic because that was the official language at that time (and Greek too). Oui? """,0,0,0,0,0,0,train
0b3eaba3d7f0bc13,"""

 Coordinator slot open 

Due to an unfortunate recent episode in which Eco was indefblocked (and then retired) for real-life harassment, we have a coordinator slot open. See discussion here. Cheers, —  (converse) """,0,0,0,0,0,0,train
d70ec4b90d68c1be,"Yeah, but you can delete whatever you like, you fascist.  Great way to alienate people.",1,0,0,0,1,0,train
04572c86f484c0e2,"I am not sure about the necessity, but it is an odd integer in Weierstrass' original paper, and this does at least make the proof of the properties of this function a lot easier.",0,0,0,0,0,0,train
04a03779ac2f339d,"Tangential Forces 
 
The tangential forces (Coriolis and Euler) can be applied to a system but they don't occur naturally apart from perhaps in electromagnetism, but that is off topic.

During the last week there was quite a bit of discussion going on about the Euler force and the oriolis force along with false allegations that I was confused between the two.

We can apply a Coriolis force or an Euler force to a system if we like. The Euler force will increase the angular acceleration and the Coriolis force will change the direction of a constrained co-rotating radial motion.

In a rotating frame of reference with non-uniform angular acceleration there will be a fictitious Euler force acting tangentially.

In a Keplerian orbit, there will be zero tangential acceleration, although it is possible to see that this zero is the sum of an ongoing equal and opposite Euler force and Coriolis force.

Having said all this, tangential forces are not highly relevant to this article. They could be mentioned in passing but the article is about a radial force. The centrifugal force is an outward radial force.

More attempts should be made by the editors here to concentrate on differential equations in the 'radial distance' variable.

They they might begin to get a feel for waht centrifugal force is all about.",0,0,0,0,0,0,train
f3b61579396776b6,"ADMINS ARE FULL OF SHIT, THEY BANNED ME FOR OVER A HALF A YEAR BECAUSE I MADE A MISTAKE WHEN EDITING AN ARTICLE. FUCK THEM AND FUCK YOU IF YOU'RE ONE OF THEM. I HATE YOU!!!",1,0,1,0,1,0,train
ed3acc0c1a824316,"Kkrystian, as you can see, Ekantik (the most vicious defamer of Sathya Sai Baba: Ref) is intent to quash and quieten the voices of opposition to his smear and hate campaigns against Sathya Sai Baba. I have several reasons for disengaging. I think a few of these reasons will become clear in the coming weeks. When the time is right, I will release a statement and let you know.  talk-email",0,0,0,0,0,0,train
b3006f7c09a5853a,Thank you for the pointer on my first ever nom. I have been pruning.,0,0,0,0,0,0,train
9520d490051cd2e5,"What you say makes sense to me. I was simply documenting in the least intrusive manner I could think of some basic data that came from Menken's article. I left out the fascinating similarity between Hebrew potter and treasury and the consequent Septuagint mistranslation. Frankly, I should write an article making Menken's work more accessible, it would take some pressure off the Judas article which is much wider in scope. My main problem is that I'm supposed to spend time doing such things for a living, so the pleasure will need to wait for another time. Anyway, I see from your edits that you have a insight into the issues and know how to present things in neutral, as well as clear ways. Fröhliche Pfingsten mein Freund!",0,0,0,0,0,0,train
123783c2d38ec9ec,"Your edits to Ramtha
These edits appear to violate WP:NPOV and have been reverted.  Please explain your rationale for their inclusion on Talk:Ramtha before any re-addition.  Thank you.",0,0,0,0,0,0,train
53e828922c3642d6,Mysteriously fixed now. Much better.,0,0,0,0,0,0,train
c7a9b0241506653b,"Beau Billingslea

Beau Billingslea was not born in Aguila, ask him, see what he says. . . 

T",0,0,0,0,0,0,train
d6947f5ddbd74f55,I've read it and what I'm presenting has nothing to do with a conflict of interest. I'm just presenting facts from outside reliable sources and am being attacked for it by people like niteshift36,0,0,0,0,0,0,train
fbb7926c5b67d3f6,"Tanya Gold is Jewish
As she says herself in this reference on the Guardian website. Stop blanking this fact from her article. -",0,0,0,0,0,0,train
715e034ffe2afb4d,"I never get tired of that one bro. Vandalism continues.

Enviroboy,Lights, JetLover, Creol, Werdan7, Cobi,  delldot, Vector 
                    The wiki blacklist",0,0,0,0,0,0,train
7cbb448e991dc1e4,"""

For NATE again: Nate, I don't care for your drama on my page! Please just stay the hell off and erase me from your brain like a chalk-board erasure and don't come back! You can ben anything you want on the planet except the pencil on my piece of paper ok? So, take this as a """"3R"""" rule and be civil and stay the hell out of my classroom ok!  """,1,0,0,0,0,0,train
075ce7d44411e398,"This song was coverd by Paul Torrence, Tanner Viox, The Banjo sisters, and The super BEbop Boys featuring Al Gore.",0,0,0,0,0,0,train
ea67004c142aaa20,"""
Speedy deletion of Sydney Taekwondo
 A tag has been placed on Sydney Taekwondo requesting that it be speedily deleted from Wikipedia. This has been done under section A7 of the criteria for speedy deletion, because the article appears to be about a club, but it does not indicate how or why the subject is notable: that is, why an article about that subject should be included in an encyclopedia. Under the criteria for speedy deletion, articles that do not indicate the subject's importance or significance may be deleted at any time. Please see the guidelines for what is generally accepted as notable, as well as our subject-specific notability guidelines for people and for organizations. 

If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the page that has been nominated for deletion (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines. Lastly, please note that if the article does get deleted, you can contact one of these admins to request that a copy be emailed to you.    is welcome to talk about his contributions. """,0,0,0,0,0,0,train
bfded8f5c640687b,You are a fucking cunt and I am going to track you down fuck head piece of shit.,1,1,1,0,0,0,train
dca56d797d818fb3,"""
Fine.  I assume they have the best intentions.  However it is clear that the aforementioned users have, with the best intentions, stacked the vote like we see in the 3v1 shoutdowns, and Gamed the system in so far as """"maintaining a non-neutral point of view"""" as it can be seen most pages they are on have an NPOV flag and any edits that attempt to fix the perspective are filibustered.  Perhaps, in their good faith, such users simply forgot, in doctoral induced haze, that opinions contradicting their own are worthy of consideration?""",0,0,0,0,0,0,train
97acc0b216bc8204,", 2 November 2006 (UTC)

alright fine. apology accepted. i gotta work on my style and communication skills.  19:40",0,0,0,0,0,0,train
29bd79574e6f7c7e,"Oops, I see what you're saying now ... you're responding to the quote above.  I've already edited the article to reflect NJ's differing status.",0,0,0,0,0,0,train
a96a48bb3ece7485,"I actuly own the video that I took the screecap from. I took the video down from youtube so there wouldn't be a conlict and or confusion here on Wikipedia. You'll find that pic nowhere else on earth. short from driving the film and pic to you, (including the raw footage) Can you please see that everything is proper and in order and approve it? There will be no copyright infringement problem ever. I've worked very, very hard on resolving this issue and would like to know it won't be deleted. so can you tell me, after all that is now correct and clear, are you still going to delete it?",0,0,0,0,0,0,train
a8b92059044be137,"""
And given a 24-hour block for now, as he's clearly capable of using RM, but.... We'll see if it gets the point across this time finally. -  One ping only """,0,0,0,0,0,0,train
a2cd54783d963d94,You are male gentalia.,1,0,0,0,0,0,train
3f60d0db4942294f,"""

If you can show me a """"Phd."""" scholar from India who discredits the Bodhidarma theory, then I will believe everything you say, and even stop posting or editing on wikipedia. Is that is deal?  """,0,0,0,0,0,0,train
eb2191781df8a575,"Dave Brodbeck...You are popular!! 

1. https://www.youtube.com/watch?v=2laUr8W7ag0  Have you shown this to our class?
2. https://sites.google.com/site/davebrodbeckcaughtonwikipedia/",0,0,0,0,0,0,train
b4f4c331660f1c6c,"I have re-added the information in altered form. I hope the change meets with your approval. If there are other elements of the article you would like to discuss, please let me know.",0,0,0,0,0,0,train
acc1d1946d2c7259,"""

Oh, so sad! Why you always remind of me? Uh? This time I remind you serious, you said on this page you are retired and inactive. But why you always so active to my proper modification? You ever told me do learn in English. Yeah, your English, """"retired"""" means also """"set block to me"""", """"inactive"""" means """"very active"""", I could never understand what kind of English like this. OK, I forget ask that what kind of English you speak? Anyhow time I warn you that you could make report or discuss to remove me and block my IPs, just for I retain the consistency about the date format. OK, do please! Best regards,   """,0,0,0,0,0,0,train
16c14f652b9b9199,claim that there's a dispute is fully valid also. My,0,0,0,0,0,0,train
4d282d7c95bc15a9,"User:Qahba==
Hi Khoikhoi, would you please have a look at the edit summaries of this user? He also keeps removing references. Thanks.   

==",0,0,0,0,0,0,train
3d48c2ddeb617d77,"Iasi's population
Please participate to the discussion at Romania's talk page instead of writing your fucked arguments! '''''' 10 June",1,0,1,0,0,0,train
fdee8579cae2276e,"""*Please do not add nonsense to Wikipedia, as you did  to the América Futebol Clube (RN) page. Such edits are considered vandalism and quickly undone. If you would like to experiment, please use the sandbox instead. Thank you.  The club name isn't call América of Parnamirim.  tc 

""",0,0,0,0,0,0,train
b66b5b800d5a2355,I also added a link to the site RobertZubrin.com but some tosser keeps deleting it. If I catch the dickhead I'll cut his fucking face off. Must be some loser who is jealous of Robert Zubrins success.,1,0,1,0,1,0,train
1035cd8156d6b000,"Oh yeah, and get a life fucking bastard.",1,0,1,0,1,0,train
a12859a6a6e6a9a1,"""

Sadly, you clearly DON'T have better things to do. And as you describe your obsession with Cilla Black and wikipedia in general as a """"job"""" (see above), that makes you even sadder than I thought you were. I have certainly learnt that you have no sense of humour, are completely irrational, obsessive, have no life, apply one rule to those you dislike and yet turn blind eyes to the same edits from people you do and above all, are just very, very sad. Ban all you like. As you know, your pathetic bans are easy to ignore. I shall continue to edit under one of my alias's or other IP addresses at will. But keep up the obsession. By the way, it's sunny outside.""",0,0,0,0,0,0,train
9d17f846663487f3,"""

  

Your request to be unblocked has been granted for the following reason(s):
cuz im da sh!t ni99a

Request handled by: 76.251.150.202   76.251.150.202  """,0,0,0,0,0,0,train
2f9b673bb9f74858,"The law concerning the papal elections has been changed in the meantime. When Stephen was elected it was neccessary to receive episcopal consecration to assume the papal office. After the Decree In Nomine Domini of Pope Nicholas II (1059) the elect could have exercised papal office immadiately after his election, no matter whether already bishop or not. Besides, it is neccessary to distinguish the rites of episcopal consecration and of coronation. Celestine IV received episcopal consecration in 1238, three years before his election to the papacy, because in this year he became bishop of Sabina. He died before coronation, but not before episcopal consecration. Stephen was not a bishop when elected pope.",0,0,0,0,0,0,train
45a19c7274f17058,"Wizzard2k having no life 

Man if you're gonna be such a tight ass loser who spends all his time editing wikipedia, at least have a sense of humour.  So you know, fuck you.",1,0,1,0,1,0,train
a73a296541b5e935,"""

Which part did you find to be false? I am thoroughly disgusted with the behaviour here. I am ashamed to say I have had part in any of this project. I never admit it to other people in private life. Methods have to change or WP will die and become known as more of a failure than it currently is known as. Thanks for your soothing words, though. You are off-the-wall and slightly out-of-control but had a big input, I think, and I took it as your sick sense of humour and liked most of it. I wasn't here that long (gab, the stalking harassment suckybaby is screaming now) but I have seen enough to confirm what is being shouted around the Internet about the wiki garbage spewed here. Wiki:suicide is eminent (sorry I have no second sourced hearsay level gossip to reference). That coward Coren just didn't have the balls to do a proper job after the latest BS the admins have been through the latest to """"lighten up 'cause we need more editors"""". On a lighter note There are many blogs and websites describing how to remove Wikipedia from your search engine so the garbage doesn't keep appearing mixed in with the real information. It was fun not being an admin and seeing the other side, for awhile. Now I understand more about being a dumb nigger. ooops... Did I say that out loud?  Fuckin' A!!
(for the AmE people Fuckin' huh!) (for the Brits. Fucking Heh?) (for the CanE people Fuckin' eh?)""",1,0,1,0,1,1,train
9600de3c118271a0,"""

You, tivedshambo, have got to be the most annoying person I have ever seen, even more annoying than ozurbanmusic. Wow. It's just a picture. Get over it. Do you want the article to be contributed to or not? Because it seems to me that if someone puts something on an article they are attacked by numerous users saying """"THIS IS COPYRIGHT"""" """"THIS INFORMATION IS FALSE"""" """"YOU'RE NOW BLOCKED BECAUSE WE KNOW YOU ARE RIGHT"""". It is nothing but frustrating.   """,1,0,0,0,0,0,train
011d40d5978041b7,"WIKIPEDIA CAN SUCK MY BALLS

I'm fucking done with helping wiki. Wikipedia is NOT censored yet you bitch about swearing? How about checking my contributions? None are vandalism. Go ahead, check the solaris 2002 film. The guy who reverted my edits was a total fuckhead but guess what? doesn't matter cause I swore right? Seems wiki is more devoted to being a orgy of 14 yr olds rather then a source for info.

Well you guys can suck my balls. I'm fucking done with contributing to wiki.",1,0,1,0,1,0,train
4f10e10f6e25de54,"Reaper Eternal, why are you such an evil bsatard, do you still nibble on Salvio? 89.194.67.129",1,0,0,0,0,0,train
c934e525c8145dc5,"I also would like to write an apology to the person I insulted and right now I am not able to do so.  I would like to show the person that that is not the kind of person I am and he is owed at least that.  Without being on Wikipedia, I have no way to contact this person and don't want him to think that I meant those words.",0,0,0,0,0,0,train
